[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, 15.38, -1.0, -1.0, -1.0, -1.0, 3.805, -1.0, -1.0, 27.6, 50.21, -1.0]
