[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
[-1.0, 9.64, 23.35, 96.54, 19.92, 21.9, 13.49, 52.526666666666664, -1.0, -1.0, -1.0, 13.04, 45.49, 30.75, -1.0, 44.72]
