[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
[54.34, -1.0, -1.0, -1.0, 81.75, 21.9, 17.63, 100.0, 11.95, 10.9, -1.0, -1.0, -1.0, 24.77, -1.0, -1.0]
