[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
[27.59, -1.0, 22.1, 20.94, -1.0, -1.0, 11.95, -1.0, -1.0, -1.0, 3.08, 27.49, 13.84, -1.0, 14.99, -1.0]
