[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
[-1.0, 16.65, -1.0, 25.6, -1.0, -1.0, -1.0, -1.0, -1.0, 23.44, -1.0, -1.0, -1.0, -1.0, 22.79, -1.0]
