[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
[-1.0, 11.62, 19.34, -1.0, 86.485, 18.026666666666667, 9.91, -1.0, -1.0, -1.0, 4.53, 11.89, 15.11, -1.0, 23.63, -1.0]
