[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 39.44, -1.0, 11.99, 6.46, 13.04, -1.0, -1.0, 17.73, 100.0]
